28,32,2.lake,2,4,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,2,1,3,3,4,18,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,20,4,33,0
0,-27,2,5,-31,-30,1,18,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,20,51,33,0
0,2,5,3,-32,-29,33,11,16,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,15,17,17,0
0,2,3,5,3,4,33,5,18,26,26,26,26,26,26,26,-25,-25,-25,-25,-25,-25,-25,14,19,16,-25,-25,-25,-25,-25,-25,26,-25,0
0,5,1,1,4,5,8,6,18,-25,-25,-25,-25,-25,-25,26,-25,-25,26,26,26,26,26,20,6,18,-25,-25,-25,26,26,26,26,-25,0
0,6,9,17,17,17,17,17,13,-25,-25,-25,-25,-25,-25,26,26,26,26,-25,-25,-25,-25,20,7,18,26,26,26,26,-25,-25,-25,-25,0
0,9,13,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,26,26,-25,-25,-25,-25,-25,-25,-25,15,17,13,-25,-25,-25,-25,-25,-25,-25,-25,0
0,13,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,26,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,26,26,26,26,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,-25,-25,-25,-25,-25,-25,-25,-25,14,16,26,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,16,-25,-25,-25,-25,-25,14,19,10,18,26,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,11,16,-25,-25,-25,14,10,5,8,18,26,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,3,11,19,19,19,10,1,5,6,11,16,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,3,3,6,33,33,1,1,3,2,1,18,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,3,2,5,-31,-30,3,2,4,1,9,13,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,5,2,1,-32,-29,5,6,4,9,13,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,-27,4,3,1,2,1,9,17,13,-25,-25,-25,-25,-25,-25,26,26,26,26,26,26,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,0
0,2,4,3,9,17,17,13,-25,-25,-25,-25,-25,-25,-25,-25,26,-25,-25,-25,-25,26,26,26,26,-25,-25,-25,-25,-25,26,26,26,-25,0
0,6,5,9,13,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,26,-25,-25,-25,-25,-25,-25,-25,26,26,-25,26,26,26,26,26,26,-25,0
0,5,9,13,-25,-25,-25,-25,-25,-25,-25,-25,14,19,19,19,19,19,-34,16,-25,-25,-25,-25,-25,26,26,26,-25,-25,26,26,26,-25,0
0,1,18,-25,-25,-25,-25,-25,-25,-25,-25,-25,20,2,4,5,8,-31,-30,11,-34,16,-25,-25,-25,-25,26,-25,-25,-25,-25,-25,-25,-25,0
0,6,18,-25,-25,-25,-25,-25,-25,-25,-25,14,10,2,2,4,5,-32,-29,-31,-30,11,19,19,16,-25,26,-25,-25,-25,-25,-25,-25,-25,0
0,3,18,-25,-25,-25,-25,-25,-25,-25,-25,20,33,6,1,6,5,-27,3,-32,-29,6,5,8,11,19,19,19,16,-25,-25,-25,-25,-25,0
0,1,11,16,-25,-25,-25,-25,-25,-25,14,10,3,2,3,6,-27,-28,1,2,2,-27,2,5,4,6,2,33,11,19,19,19,16,-25,0
0,4,5,11,16,-25,-25,-25,-25,14,10,2,1,3,5,6,-28,3,5,2,5,5,-27,3,3,1,3,1,7,5,5,3,11,19,0
0,5,5,3,11,19,19,19,19,10,5,2,-31,-30,2,4,-28,3,4,2,1,3,-28,6,2,2,5,5,1,4,-27,3,3,3,0
0,1,2,3,1,9,17,17,17,12,1,7,-32,-29,4,1,-27,1,3,3,7,6,-31,-30,5,1,2,3,2,4,3,4,1,4,0
0,5,2,2,1,18,-25,-25,-25,20,1,1,2,4,2,6,-27,3,6,7,4,4,-32,-29,4,2,1,5,4,1,3,3,52,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOM
4,32,2,0,3
0,32,2,last.3.csv,35,57
0,28,33,last.1.csv,5,4
3,2,3,1
3,1,10,1
3,31,19,13
